site_id,common_name,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
LEGU,gentoo penguin,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
LEPP,chinstrap penguin,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0
LEWI,adelie penguin,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0,1719.0
LION,adelie penguin,12345.0,12345.0,12345.0,12345.0,12345.0,12345.0,12345.0,13580.0,13082.5384615,12585.0769231,12087.6153846,11590.1538462,11092.6923077,10595.2307692,10097.7692308,9600.30769231,9102.84615385,8605.38461538,8107.92307692,7610.46153846,7113.0,7825.0,8882.0,8493.16666667,8104.33333333,7715.5,7326.66666667,6937.83333333,6549.0,6160.16666667,5771.33333333,5382.5,4993.66666667,4604.83333333,4216.0,3661.0,3751.0,3751.0,3751.0,3751.0
LION,chinstrap penguin,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,89.6,167.2,244.8,322.4,400.0,352.0,304.0,256.0,208.0,160.0,112.0,64.0,16.0,7.0,3.0,3.66666666667,4.33333333333,5.0,5.66666666667,6.33333333333,7.0,7.66666666667,8.33333333333,9.0,9.66666666667,10.3333333333,11.0,24.0,32.0,32.0,32.0,32.0
LION,gentoo penguin,1105.0,1105.0,1105.0,1105.0,1105.0,1105.0,1105.0,1348.0,1447.53846154,1547.07692308,1646.61538462,1746.15384615,1845.69230769,1945.23076923,2044.76923077,2144.30769231,2243.84615385,2343.38461538,2442.92307692,2542.46153846,2642.0,2207.0,1759.0,1862.08333333,1965.16666667,2068.25,2171.33333333,2274.41666667,2377.5,2480.58333333,2583.66666667,2686.75,2789.83333333,2892.91666667,2996.0,2699.0,3004.0,3004.0,3004.0,3004.0
LITC,adelie penguin,618.5,618.5,618.5,618.5,618.5,618.5,765.5,696.5,627.5,558.5,549.0,568.0,577.0,430.0,518.0,606.0,448.0,519.5,520.5,483.0,462.5,487.5,406.0,438.0,380.0,306.0,248.5,83.0,73.5,40.0,23.5,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LITW,chinstrap penguin,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0
LLAN,adelie penguin,10870.5,10870.5,10870.5,10870.5,10870.5,10870.5,7095.0,8684.0,7502.0,6950.0,7872.0,6870.0,8201.5,8592.0,9140.5,6754.5,6180.5,6519.5,6527.0,6159.5,5710.0,6449.0,6103.0,5612.0,7093.0,5432.0,5154.0,4533.0,3877.0,3066.0,2679.0,2426.6,2174.2,1921.8,1669.4,1417.0,2774.0,2994.83333333,3215.66666667,3436.5
LLAN,chinstrap penguin,314.0,314.0,314.0,314.0,314.0,314.0,349.0,240.0,280.0,269.5,259.0,282.0,218.0,138.0,58.0,81.0,37.0,29.5,22.0,13.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
LLAN,gentoo penguin,3008.0,3008.0,3008.0,3008.0,3008.0,3008.0,1821.5,1950.0,1922.0,2146.0,2370.0,2733.0,2609.0,2636.0,2252.5,2249.5,2225.0,2728.0,2318.0,2342.0,2057.5,1486.5,1508.5,1693.0,1629.0,1908.0,2247.0,2142.0,2499.0,2423.0,2729.0,2742.6,2756.2,2769.8,2783.4,2797.0,5293.5,5648.66666667,6003.83333333,6359.0
LLOY,chinstrap penguin,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
LOBO,chinstrap penguin,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
LOCK,gentoo penguin,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,743.5,547.75,624.25,665.75,514.25
LONG,adelie penguin,6815.0,6815.0,6815.0,6815.0,6815.0,6815.0,6815.0,6815.0,6696.23333333,6577.46666667,6458.7,6339.93333333,6221.16666667,6102.4,5983.63333333,5864.86666667,5746.1,5627.33333333,5508.56666667,5389.8,5271.03333333,5152.26666667,5033.5,4914.73333333,4795.96666667,4677.2,4558.43333333,4439.66666667,4320.9,4202.13333333,4083.36666667,3964.6,3845.83333333,3727.06666667,3608.3,3489.53333333,3370.76666667,3252.0,3252.0,3252.0
LOOK,chinstrap penguin,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0,2168.0
LOOK,gentoo penguin,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,291.5,238.0,238.0
LOUB,gentoo penguin,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,216.0,224.0,232.0,240.0,248.0,256.0,264.0,272.0,280.0,288.0,296.0,304.0,312.0,320.0,328.0,336.0,344.0,352.0,360.0,368.0,376.0,384.0,392.0,400.0,750.0,136.0,244.25,352.5,460.75,569.0,569.0
LOVI,adelie penguin,61533.0,61533.0,61533.0,61533.0,61533.0,61533.0,61533.0,61533.0,61533.0,61533.0,59225.5769231,56918.1538462,54610.7307692,52303.3076923,49995.8846154,47688.4615385,45381.0384615,43073.6153846,40766.1923077,38458.7692308,36151.3461538,33843.9230769,31536.5,29229.0769231,26921.6538462,24614.2307692,22306.8076923,19999.3846154,17691.9615385,15384.5384615,13077.1153846,10769.6923077,8462.26923077,6154.84615385,3847.42307692,1540.0,1540.0,1540.0,1540.0,1540.0
LOWT,adelie penguin,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0
LSAY,adelie penguin,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0,80704.0
MABE,chinstrap penguin,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
MACK,adelie penguin,27260.0,27260.0,27260.0,27260.0,27260.0,27260.0,27260.0,27260.0,27260.0,29156.4285714,31052.8571429,32949.2857143,34845.7142857,36742.1428571,38638.5714286,40535.0,42431.4285714,44327.8571429,46224.2857143,48120.7142857,50017.1428571,51913.5714286,53810.0,55706.4285714,57602.8571429,59499.2857143,61395.7142857,63292.1428571,65188.5714286,67085.0,68981.4285714,70877.8571429,72774.2857143,74670.7142857,76567.1428571,78463.5714286,80360.0,80360.0,80360.0,80360.0
MACO,chinstrap penguin,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0
MADD,adelie penguin,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0,34022.0
MADD,gentoo penguin,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5
MADI,adelie penguin,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0
MADI,gentoo penguin,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0
MAHE,adelie penguin,4722.0,4722.0,4722.0,4722.0,4722.0,4722.0,4722.0,4722.0,4722.0,4722.0,4921.59259259,5121.18518519,5320.77777778,5520.37037037,5719.96296296,5919.55555556,6119.14814815,6318.74074074,6518.33333333,6717.92592593,6917.51851852,7117.11111111,7316.7037037,7516.2962963,7715.88888889,7915.48148148,8115.07407407,8314.66666667,8514.25925926,8713.85185185,8913.44444444,9113.03703704,9312.62962963,9512.22222222,9711.81481481,9911.40740741,10111.0,10111.0,10111.0,10111.0
MALL,adelie penguin,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,4621.0,4621.0,4621.0,4621.0
MAME,adelie penguin,24.0,24.0,24.0,24.0,24.0,24.0,24.0,70.0,60.0,53.0,53.0,53.0,68.0,72.0,175.0,123.0,126.0,139.0,180.0,133.0,115.0,106.0,93.0,157.0,184.0,204.0,237.0,220.0,361.0,473.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0
MAND,adelie penguin,19361.0,19361.0,19361.0,19361.0,19361.0,19361.0,19361.0,19361.0,19361.0,19361.0,19361.0,19361.0,19361.0,19361.0,18755.0,17656.6666667,16558.3333333,15460.0,16272.5,17085.0,16197.8,15310.6,14423.4,13536.2,12649.0,12703.125,12757.25,12811.375,12865.5,12919.625,12973.75,13027.875,13082.0,14802.0,16522.0,18242.0,19962.0,21682.0,23402.0,25122.0
MANS,chinstrap penguin,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
MARI,chinstrap penguin,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0,4149.0
MARR,chinstrap penguin,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0
MART,adelie penguin,24600.0,24600.0,24600.0,24600.0,24600.0,24600.0,24600.0,24600.0,24600.0,24600.0,24728.0,24856.0,24984.0,25112.0,25240.0,25368.0,25496.0,25624.0,25752.0,25880.0,25931.8181818,25983.6363636,26035.4545455,26087.2727273,26139.0909091,26190.9090909,26242.7272727,26294.5454545,26346.3636364,26398.1818182,26450.0,26450.0,26450.0,26450.0,26450.0,26450.0,26450.0,26450.0,26450.0,26450.0
MART,chinstrap penguin,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
MART,gentoo penguin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MATH,chinstrap penguin,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0,14750.0
MAWS,adelie penguin,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0,39691.0
MBIS,adelie penguin,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5941.44,6882.88,7824.32,8765.76,9707.2,10648.64,11590.08,12531.52,13472.96,14414.4,15355.84,16297.28,17238.72,18180.16,19121.6,20063.04,21004.48,21945.92,22887.36,23828.8,24770.24,25711.68,26653.12,27594.56,28536.0,28536.0,28536.0,28536.0
MBNE,chinstrap penguin,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
MBNW,chinstrap penguin,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
MCDO,adelie penguin,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
MEGA,chinstrap penguin,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0
MEHO,adelie penguin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MEIE,chinstrap penguin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERR,adelie penguin,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,414.5,532.0,532.0,532.0,532.0,532.0
METC,chinstrap penguin,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
METH,chinstrap penguin,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0
MGLE,adelie penguin,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0,1576.0
MICH,chinstrap penguin,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0
MIDA,chinstrap penguin,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1867.81818182,1735.63636364,1603.45454545,1471.27272727,1339.09090909,1206.90909091,1074.72727273,942.545454545,810.363636364,678.181818182,546.0,556.692307692,567.384615385,578.076923077,588.769230769,599.461538462,610.153846154,620.846153846,631.538461538,642.230769231,652.923076923,663.615384615,674.307692308,685.0,685.0,685.0,685.0
MIDG,adelie penguin,3311.0,3311.0,3311.0,3311.0,3311.0,3311.0,4003.6,4696.2,5388.8,6081.4,6774.0,7466.6,8159.2,8851.8,9544.4,10237.0,10050.047619,9863.0952381,9676.14285714,9489.19047619,9302.23809524,9115.28571429,8928.33333333,8741.38095238,8554.42857143,8367.47619048,8180.52380952,7993.57142857,7806.61904762,7619.66666667,7432.71428571,7245.76190476,7058.80952381,6871.85714286,6684.9047619,6497.95238095,6311.0,6311.0,6311.0,6311.0
MIER,chinstrap penguin,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3450.29166667,3400.58333333,3350.875,3301.16666667,3251.45833333,3201.75,3152.04166667,3102.33333333,3052.625,3002.91666667,2953.20833333,2903.5,2853.79166667,2804.08333333,2754.375,2704.66666667,2654.95833333,2605.25,2555.54166667,2505.83333333,2456.125,2406.41666667,2356.70833333,2307.0,2307.0,2307.0,2307.0
MIKK,gentoo penguin,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,324.791666667,349.583333333,374.375,399.166666667,423.958333333,448.75,473.541666667,498.333333333,523.125,547.916666667,572.708333333,597.5,612.416666667,627.333333333,642.25,657.166666667,672.083333333,687.0,701.916666667,716.833333333,731.75,746.666666667,761.583333333,776.5,1267.0,970.0,673.0,796.333333333,919.666666667,1262.0
MIZU,adelie penguin,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,200.0,188.5,177.0,178.0,320.0,436.5,553.0,406.0,434.0,318.0,413.0,366.0,349.0,421.0,445.0,464.0,490.0,698.0,625.0,575.0,743.0,681.0,1144.0,1144.0,1144.0,1144.0,1144.0,1144.0,1144.0,1144.0,1144.0,1144.0
MLGE,chinstrap penguin,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0
MLGW,chinstrap penguin,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0
MOEI,chinstrap penguin,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0
MONA,gentoo penguin,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0
MONR,chinstrap penguin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MONU,chinstrap penguin,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0
MOOT,gentoo penguin,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,103.5,278.0,248.0,323.0,371.0,425.0,479.0,463.0
MOPT,chinstrap penguin,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
MORE,chinstrap penguin,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0
MOSS,chinstrap penguin,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
MOYE,chinstrap penguin,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0,4241.0
MPNC,chinstrap penguin,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
