LONG,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,6815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252.0,,
LOOK,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.0,,,
LOOK,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.0,
LOUB,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,208.0,,,,,,,,,,,,,,,,,,,,,,,,400.0,750.0,170.0,,,,569.0,
LOVI,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,61533.0,,,,,,,,,,,,,,,,,,,,,,,,,,1540.0,,,,
LSAY,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80704.0,,,
MABE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MACK,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80360.0,,,
MACO,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,3800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADD,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34022.0,,
MADD,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0,,,,,,,,,
MADI,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.0,,,,
MADI,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,,,,
MAHE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,4722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10111.0,,,
MALL,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.0,,,,
MAND,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19361.0,18755.0,,,15460.0,,17085.0,,,,,12649.0,,,,,,,,13082.0,,,,,,,25122.0
MANS,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARR,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,11200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MART,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,24600.0,,,,,,,,,,25880.0,,,,,,,,,,,26450.0,,,,,,,,,
MART,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MART,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MATH,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,14750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAWS,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39691.0,,,
MBIS,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,28536.0,,,
MCDO,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,
MEGA,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEIE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERR,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.0,,,,,,
METC,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
METH,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,2100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGLE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576.0,,,,
MICH,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,3861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDA,chinstrap penguin,,,,,,,,,,,,,,,2060.0,,,,,,,,,,,,,2000.0,,,,,,,,,,,546.0,,,,,,,,,,,,,685.0,,,
MIDG,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10237.0,,,,,,,,,,,,,,,,,,,,,6311.0,,,
MIER,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,2307.0,,,
MIKK,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,595.0,,,,,,,,,,,,907.0,,,673.0,,1320.0,1262.0
MLGE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONR,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONU,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOOT,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,106.0,,224.0,323.0,371.0,,479.0,463.0
MORE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,23000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSS,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPNC,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPTE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.0,,
MPTW,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.0,,
MRII,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.0,,,,,,,,,,,,,1562.0,,,,
MUCK,chinstrap penguin,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUCK,gentoo penguin,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURR,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYAL,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0,,,
NANC,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCAP,adelie penguin,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCOI,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NEIS,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.0,,,,,,,,,,,,,,,,,,,,,1316.0,,,
NEKO,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.0,,,1072.0,1088.0,1096.0,1301.0,1153.0,1129.0,1431.0,1294.0,1310.0,1325.0,1402.0,1311.0
NELL,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0,,,,,,,,,,,,,,,,,,,,,,,,,477.0,,,
NEPT,chinstrap penguin,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFOR,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,23286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIGG,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOBL,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,
NOKK,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,
NOPT,adelie penguin,,,,,,,,,,,,,,,,,,,,10504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13719.0,,,
NOPT,chinstrap penguin,,,,,,,,,,,,,,,,,,,,7126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOPT,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.0,726.0,,,,,,,,,,,,,,,,
NORF,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,10393.0,,10393.0,13052.0,,9852.0,,7899.0,10289.0,11345.0,,,8994.0,,7624.0,,,9478.0,10366.0,,,15693.0,20134.0,,,,,,,13408.0
NORW,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUTT,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.0,,,
OBRI,chinstrap penguin,,,,,,,,,,,,,,,,,,21400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODBE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10689.0,,,,,,,,,,,,,,,,,,,,,9247.0,,,
OLIC,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMGA,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
ONEI,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,221.0,,,342.0
ORNE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,340.0,,,860.0,,,,,,521.0,,420.0,431.0,342.0,423.0,370.0,421.0,396.0,106.0,338.0,,,350.0,,249.0,299.0,309.0,253.0,,310.0,293.0
ORNE,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,41.0,,58.0,58.0,,103.0,,155.0,164.0
ORRO,chinstrap penguin,,,,,,,,,,,,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OUTE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,,,
OWEN,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,21551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PABE,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
PAGE,adelie penguin,,,,,,,,,,,,,,,,,,,,379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,,,
PAGE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,1219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PALA,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0,,
PAND,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385.0,,,,
PANT,adelie penguin,,,,,,,,,,,,,,,,,,,,10250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.0,,,
PANT,chinstrap penguin,,,,,,,,,,,,,,,,,,,,5426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPT,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,2252.0,1498.0,1738.0,,,,,,,1645.0,1563.0,1636.0,,1810.0,,1429.0,1460.0,1343.0,,,,,,,,,,,,,,,,,
PATE,adelie penguin,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PATE,gentoo penguin,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAUL,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,60000.0,,,,,,,,,,,,,,,117834.0,,,,,,,,,,,107285.0,,,
PCHA,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,18.0,34.0,,,,17.0,,10.0,11.0,15.0,11.0,,15.0,12.0
PCHA,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,,,,,,,,,,12.0,24.0,,,,9.0,,11.0,17.0,20.0,25.0,,22.0,18.0
PCHA,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,318.0,,,,,,,,,,,,,,,,,,1200.0,,,,,1151.0,,1233.0,893.0,1954.0,1181.0,,1484.0,1534.0
PEIN,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3311.0,,,
PENG,adelie penguin,,,,,,,,,,,,,,,,,,,,,1710.0,3114.0,,,,,,,,,,,,,,,,2015.0,2443.0,,2390.0,792.0,,,684.0,,,,,,,231.0,,,
PENG,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,7058.0,8794.0,,,,,,,,,,,,,,,,,,,3774.0,3296.0,,,2672.0,,,,,,,3017.0,,1545.0,
PEPO,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,21954.0,,,,,,,,,,,,,,,,,,,,,26400.0,,,16015.0,,,,
PETE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,987.0,,,,,,1080.0,,,,,,807.0,827.0,644.0,742.0,,,926.0,,485.0,553.0,532.0,479.0,410.0,390.0,395.0,367.0,251.0,,296.0,292.0
PETE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,
PETE,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,375.0,,,,,,755.0,,,,,,,,,,,,,,,2145.0,2265.0,2438.0,2293.0,2719.0,2897.0,3020.0,,,3300.0,3561.0
PGEO,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42161.0,,,,,,,,,,,,,,,
PHIL,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4482.0,4616.0,,3855.0,3839.0,,5343.0,,,,,4529.0,,,,,,,,,,,,9881.0,,,11235.0
PIGE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64607.0,,,
PIIS,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
PILL,chinstrap penguin,,,,,,,,,,,,,,,,,,10370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PING,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,1553.0,,,,,,,,,,,,,2763.0,,3142.0,3173.0
PIRI,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,16930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PISL,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20453.0,,,,,,,,,,,,,,,,,,,,,30448.0,,,
PKUP,chinstrap penguin,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLAT,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27902.0,,,
PLDR,chinstrap penguin,,,,,,,,,,,,,,5250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLEN,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,1577.0,1579.0,,1639.0,2170.0,2135.0,,1574.0,1994.0,2251.0,2301.0,2386.0,,2795.0,3246.0
PMAR,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27243.0,,,,,,,,,,,,,37994.0,,,
POPO,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,55861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PORT,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
POSS,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,109125.0,,,142483.0,,,,,,,,,,,,,,,,,,,,78967.0,,,,168583.0,,,177097.0
POWE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,8182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POWE,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,2599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPPT,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.0,,,,,,,
PPPT,chinstrap penguin,,,,,,,,,,,,,,,,,,58500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRAE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,7.0,,,,0.0,,
PRIN,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,567.0,
PROC,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9277.0,,,
PTHO,adelie penguin,,,,,,,,,,,,,,,,,,,,,17905.0,9310.0,10241.0,,,,,9320.0,,10220.0,8045.0,8789.0,10347.0,10079.0,,9731.0,10659.0,9075.0,,,,,,,,,,,,,,5330.0,,,150.0
PTHO,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,390.0,526.0,610.0,,,,,,,21.0,18.0,5.0,,1.0,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,
PTHO,gentoo penguin,,,,,,,,,,,,,,,,,,,,,695.0,623.0,760.0,,,,,,,121.0,136.0,166.0,190.0,294.0,,340.0,229.0,,,,,,,50.0,,,,,,,,,,,
PTWD,chinstrap penguin,,,,,,,,,,,,,,11640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTWD,gentoo penguin,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PURD,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PYPT,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,2804.0,2355.0,,,,
PYRI,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QPTN,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAUE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,103916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115034.0,,,
RAYN,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBSN,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,609.0,,,,,,,
REDI,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.0,,,,,,,
RENI,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.0,,,,,,,,,,,,,,,,,,,,,,,,,302.0,,234.0
RETU,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,15600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHYO,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,36.0,,,
RIDL,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,4035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIPP,gentoo penguin,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2780.0,
ROBE,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.0,
ROCA,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RONE,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,,,,384.0,,445.0,,,,,,,,,,,,,328.0,155.0,319.0,,,271.0,161.0
RONW,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,,,,,,,
ROOK,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44800.0,,,,,,,,,,,,,,,,,,,,,,43989.0,,,
ROQU,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROSE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,800.0,,,,,,,
ROYD,adelie penguin,,,,,,,,,,,,,,,,,,,,,,2039.0,,,2317.0,2460.0,3246.0,3252.0,3986.0,3604.0,2817.0,2651.0,3101.0,3627.0,3297.0,3472.0,3751.0,3378.0,3933.0,3411.0,3620.0,2363.0,1367.0,2239.0,1963.0,2036.0,2459.0,2607.0,2654.0,1805.0,2609.0,2513.0,2887.0,3083.0,2944.0
RRRI,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3554.0,,,,,,
RUDM,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUGG,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.0,1664.0,1439.0
RZEP,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,6430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SABR,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,3471.0,,,,,,,,,,,,,,,,3766.0,,,,,4844.0,,,,,,,,
SABR,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,
SANE,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,245.0,,,
SAPT,chinstrap penguin,,,,,,,,,,,,,,10250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SART,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SAXU,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,
SAXU,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,,,,,,,,
SCUL,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54499.0,,,
SEFB,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,
SEGI,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SELV,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,,146.0,,183.0,144.0,109.0
SELV,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.0,258.0,429.0,,416.0,292.0,472.0
SENT,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,,
SEPR,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,,,,,,,,,,,,,,,,,,,,,890.0,,,,,,,,
SERA,chinstrap penguin,,,,,,,,,,,,,,,,,,7500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEWE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,
SGUE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7587.0,,,,
SHEI,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28934.0,,,
SHEN,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.0,,,,,,,,,
SHEP,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3182.0,,,,,,,,,
SHIL,chinstrap penguin,,,,,,,,,,,,,,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHIN,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3205.0,,,3041.0,,,,,,
SHIR,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6907.0,7617.0,7581.0,7744.0,7212.0,6606.0,5868.0,5636.0,4907.0,4849.0,4544.0,3032.0,4026.0,4339.0,4127.0,,,
SHIR,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.0,810.0,830.0,922.0,1043.0,907.0,,751.0,818.0,807.0,781.0,610.0,879.0,802.0,834.0,,,
SHIS,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHLY,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12861.0,,,,,,,,,,,,,,,,,,,,,13658.0,,,
